z min,min distance,max distance,k strongest,topic_filtered,radar_frameid,dataset,input_points_topic,scan_registered_latest_topic,scan_registered_keyframe_topic,odom_latest_topic,odom_keyframe_topic,use raw pointcloud,submap keyframes,resolution r,resample factor f,min. sensor distance [m],min. sensor rot. [deg],use keyframe,use initial guess,radar reversed,disable registration,soft velocity constraint,compensate,cost type,todom_est_topic,gt_topic,est_output_dir,gt_output_dir,sequence,job nr,nr_frames,Filtered points avg,Filtered points dev [σ],Filtered points count,Surface points avg,Surface points dev [σ],Surface points count,Registration avg,Registration dev [σ],Registration count,Filtering avg,Filtering dev [σ],Filtering count,Trans.err. [%],Rot.err. [deg/100m],ATE [m],RPE [m],RPE-dev [m],RPE [deg],RPE-dev [deg],bias-x [m],bias-y [m],bias-theta [deg]
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_91/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_91/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 91, 8617, 4786.527439, 4098.189379, 8619, 205.378350, 2538.554728, 8619, 19.348287, 97.238948, 8619, 6.860056, 3.451975, 8619,1.807,0.392,24.169,0.059,0.075,0.07,0.068,-0.02,-0.009,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1076/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1076/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1076, 8281, 7968.239406, 10307.320567, 8283, 295.695883, 5684.491722, 8283, 31.497043, 275.386618, 8283, 9.836625, 7.140387, 8283,1.429,0.455,31.028,0.051,0.046,0.059,0.06,-0.02,0.001,0.002
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_299/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_299/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 299, 8865, 18495.170182, 1575110.188812, 8867, 478.897711, 13752.603160, 8867, 54.418126, 594.699253, 8867, 30.511443, 64.403994, 8867,1.3,0.399,19.39,0.059,0.055,0.054,0.053,-0.015,-0.009,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1322/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1322/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1322, 7509, 7964.250965, 11993.522291, 7511, 421.891626, 7182.192489, 7511, 46.452348, 226.205562, 7511, 7.534650, 0.723722, 7511,1.477,0.438,49.646,0.049,0.036,0.06,0.055,-0.021,-0.01,0.003
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1412/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1412/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1412, 8538, 7962.631265, 11309.550568, 8540, 288.631382, 4712.720327, 8540, 17.458681, 42.425691, 8540, 7.684561, 0.996975, 8540,1.348,0.415,24.158,0.049,0.039,0.063,0.058,-0.016,-0.002,0.001
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_154/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_154/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 154, 8617, 15149.043509, 527636.161815, 8619, 485.632904, 12841.028485, 8619, 67.855932, 966.585486, 8619, 21.715796, 29.272030, 8619,1.326,0.374,22.15,0.051,0.043,0.053,0.051,-0.019,-0.009,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1249/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1249/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1249, 7509, 4792.511383, 3634.025133, 7511, 147.189322, 1438.893993, 7511, 11.251056, 27.282557, 7511, 7.074663, 3.224090, 7511,1.396,0.446,23.055,0.084,0.072,0.089,0.082,-0.015,-0.01,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1268/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1268/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1268, 7509, 7964.250965, 11993.522291, 7511, 338.909466, 5565.837630, 7511, 28.062368, 104.875530, 7511, 7.364693, 0.917560, 7511,1.47,0.432,36.992,0.052,0.037,0.061,0.057,-0.022,-0.01,0.002
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_764/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_764/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 764, 7665, 7958.861093, 14576.084396, 7667, 250.064171, 3929.889191, 7667, 31.100432, 229.576056, 7667, 9.740781, 6.587320, 7667,1.416,0.425,27.491,0.056,0.046,0.065,0.066,-0.018,0.001,0.002
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1056/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1056/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1056, 8281, 21466.886394, 3737288.480755, 8283, 356.497767, 10385.251564, 8283, 32.728915, 198.902897, 8283, 36.987522, 120.939077, 8283,1.2,0.43,14.112,0.065,0.057,0.059,0.062,-0.014,0.001,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_449/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_449/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 449, 7402, 18602.734198, 1532755.954471, 7404, 385.683414, 10323.371140, 7404, 33.961268, 228.267349, 7404, 29.548308, 68.037672, 7404,1.304,0.432,20.58,0.065,0.058,0.06,0.061,-0.013,0.001,0.001
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1048/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1048/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1048, 8281, 15161.659061, 617775.496944, 8283, 300.435591, 6739.050874, 8283, 26.332821, 126.868331, 8283, 21.383402, 28.875102, 8283,1.191,0.429,17.605,0.06,0.051,0.06,0.063,-0.014,0.001,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_355/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_355/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 355, 8865, 4788.401150, 3539.279814, 8867, 209.370926, 2589.178643, 8867, 23.121314, 142.228574, 8867, 6.959129, 3.407535, 8867,1.346,0.409,25.191,0.058,0.051,0.068,0.065,-0.017,-0.009,0.002
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_958/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_958/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 958, 7466, 15232.166577, 602591.382536, 7468, 415.616899, 9375.726426, 7468, 57.962539, 670.822823, 7468, 21.644045, 29.941492, 7468,1.494,0.398,17.467,0.058,0.057,0.058,0.058,-0.021,-0.01,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_132/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_132/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 132, 8617, 21564.770043, 2854299.148651, 8619, 368.097343, 10452.444057, 8619, 42.134275, 290.926419, 8619, 39.393394, 111.403218, 8619,1.296,0.375,8.01,0.069,0.06,0.058,0.058,-0.015,-0.008,-0.0
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1549/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1549/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1549, 8538, 4790.136885, 3822.838991, 8540, 197.690164, 2357.050606, 8540, 22.732313, 124.354003, 8540, 6.981183, 3.041382, 8540,1.354,0.401,21.085,0.055,0.043,0.072,0.067,-0.017,-0.002,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1212/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1212/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1212, 7509, 21782.907868, 2999920.077519, 7511, 648.933431, 21607.880537, 7511, 63.728557, 663.023544, 7511, 39.031504, 106.229442, 7511,1.437,0.444,33.43,0.056,0.043,0.055,0.053,-0.02,-0.01,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_391/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_391/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 391, 8865, 4788.401150, 3539.279814, 8867, 147.957370, 1463.618798, 8867, 16.138459, 69.024103, 8867, 7.169542, 3.483696, 8867,1.363,0.392,12.006,0.074,0.06,0.079,0.077,-0.016,-0.008,0.001
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_688/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_688/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 688, 7665, 15193.872571, 607232.996022, 7667, 451.310160, 11308.716896, 7667, 51.715143, 559.182430, 7667, 21.676191, 28.339572, 7667,1.526,0.461,39.464,0.053,0.045,0.057,0.058,-0.02,0.001,0.002
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1402/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1402/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1402, 8538, 15272.696604, 522105.594953, 8540, 549.608197, 13797.092860, 8540, 38.200335, 158.762536, 8540, 16.994257, 7.988151, 8540,1.529,0.424,30.401,0.042,0.033,0.055,0.051,-0.019,-0.002,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_951/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_951/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 951, 7466, 11698.081146, 130621.472794, 7468, 371.769550, 7139.980771, 7468, 49.424521, 591.974695, 7468, 14.103850, 15.986656, 7468,1.587,0.407,20.355,0.057,0.056,0.06,0.059,-0.022,-0.01,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1387/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1387/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1387, 8538, 4790.136885, 3822.838991, 8540, 295.060890, 3800.659290, 8540, 25.240520, 139.757554, 8540, 7.011879, 3.531144, 8540,1.496,0.465,48.123,0.041,0.032,0.067,0.061,-0.017,-0.002,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1557/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1557/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1557, 8538, 11719.574707, 106320.720063, 8540, 325.008431, 6290.759882, 8540, 41.857475, 367.378696, 8540, 14.576537, 12.927811, 8540,1.284,0.387,15.483,0.054,0.045,0.06,0.057,-0.017,-0.001,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_523/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_523/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 523, 7402, 4791.850351, 3962.259615, 7404, 148.054025, 1435.063802, 7404, 13.469841, 41.777409, 7404, 7.070400, 3.544961, 7404,1.356,0.417,12.576,0.076,0.059,0.084,0.081,-0.018,0.001,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_5/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_5/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 5, 8617, 18454.842441, 1366825.195966, 8619, 801.175078, 21879.368002, 8619, 83.762559, 1057.183814, 8619, 29.912168, 63.492926, 8619,1.399,0.441,32.993,0.046,0.039,0.055,0.052,-0.015,-0.009,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1123/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1123/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1123, 8281, 4794.731619, 3230.005842, 8283, 285.412532, 3234.546104, 8283, 40.150757, 373.579013, 8283, 7.177361, 3.705704, 8283,1.642,0.48,53.105,0.047,0.044,0.065,0.064,-0.02,0.0,0.003
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_945/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_945/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 945, 7466, 11698.081146, 130621.472794, 7468, 407.299277, 7945.031349, 7468, 57.731641, 692.806397, 7468, 14.614407, 14.473786, 7468,1.6,0.412,31.74,0.057,0.056,0.059,0.057,-0.024,-0.01,0.002
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_683/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_683/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 683, 7665, 18512.919917, 1635900.984326, 7667, 573.424416, 17537.950822, 7667, 67.462546, 949.861829, 7667, 29.417960, 65.027287, 7667,1.591,0.473,39.318,0.051,0.044,0.055,0.057,-0.022,0.001,0.003
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1573/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1573/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1573, 8538, 4790.136885, 3822.838991, 8540, 156.945316, 1653.977220, 8540, 16.972903, 59.218088, 8540, 6.990942, 2.826823, 8540,1.344,0.402,21.817,0.069,0.056,0.082,0.079,-0.017,-0.001,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_926/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_926/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 926, 7466, 7961.228575, 11517.118482, 7468, 415.959829, 7913.050609, 7468, 63.552509, 793.883581, 7468, 9.987703, 6.914468, 7468,1.567,0.438,48.199,0.052,0.055,0.061,0.056,-0.023,-0.011,0.003
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_319/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_319/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 319, 8865, 4788.401150, 3539.279814, 8867, 155.640690, 1597.664739, 8867, 13.712787, 43.138787, 8867, 6.996399, 3.292441, 8867,1.348,0.396,11.258,0.072,0.061,0.078,0.078,-0.015,-0.008,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_437/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_437/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 437, 7402, 18602.734198, 1532755.954471, 7404, 451.307672, 13386.512848, 7404, 39.867815, 354.683788, 7404, 29.390843, 76.588996, 7404,1.331,0.445,17.963,0.058,0.048,0.058,0.059,-0.014,0.001,0.002
